ID,Time,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
192,178499,0,0,0,0,1,0,0,0
11,178500,1,3,,,,,,
192,178509,0,0,0,0,0,1,0,0
12,178524,3,18,,,,,,
192,178539,0,0,0,0,0,1,0,0
11,178549,1,57,,,,,,
15,178549,1,,,,,,,
192,178569,0,0,0,0,0,1,0,0
11,178599,2,87,,,,,,
12,178599,3,17,,,,,,
192,178600,0,0,0,0,0,1,0,0
192,178629,0,0,0,0,0,1,0,0
11,178649,4,29,,,,,,
15,178649,1,,,,,,,
192,178659,0,0,0,0,0,1,0,0
12,178674,3,18,,,,,,
192,178689,0,0,0,0,0,1,0,0
11,178699,6,46,,,,,,
192,178719,0,0,0,0,0,1,0,0
192,178749,0,0,0,0,0,1,0,0
11,178750,7,81,,,,,,
12,178750,3,18,,,,,,
15,178750,1,,,,,,,
192,178779,0,0,0,0,0,1,0,0
11,178799,10,13,,,,,,
192,178809,0,0,0,0,0,1,0,0
12,178824,3,17,,,,,,
192,178839,0,0,0,0,0,1,0,0
11,178849,10,13,,,,,,
15,178849,1,,,,,,,
192,178869,0,0,0,0,0,1,0,0
12,178899,3,18,,,,,,
11,178899,10,14,,,,,,
192,178900,0,0,0,0,0,1,0,0
192,178929,0,0,0,0,0,1,0,0
11,178949,10,13,,,,,,
15,178949,1,,,,,,,
192,178959,0,0,0,0,0,1,0,0
12,178974,3,18,,,,,,
192,178989,0,0,0,0,0,1,0,0
11,178999,10,13,,,,,,
192,179019,0,0,0,0,0,1,0,0
192,179049,0,0,0,0,0,1,0,0
11,179050,10,14,,,,,,
12,179050,3,19,,,,,,
15,179050,1,,,,,,,
192,179079,0,0,0,0,0,1,0,0
11,179099,10,14,,,,,,
192,179109,0,0,0,0,0,1,0,0
12,179124,3,17,,,,,,
192,179139,0,0,0,0,0,1,0,0
11,179149,10,14,,,,,,
15,179149,1,,,,,,,
192,179169,0,0,0,0,0,1,0,0
12,179199,3,18,,,,,,
192,179211,0,0,0,0,0,1,0,0
11,179211,10,14,,,,,,
192,179229,0,0,0,0,0,1,0,0
11,179249,10,13,,,,,,
15,179249,1,,,,,,,
192,179259,0,0,0,0,0,1,0,0
12,179274,3,18,,,,,,
192,179289,0,0,0,0,0,1,0,0
11,179299,10,13,,,,,,
192,179319,0,0,0,0,0,1,0,0
192,179349,0,0,0,0,0,1,0,0
11,179350,10,14,,,,,,
12,179350,3,18,,,,,,
15,179350,1,,,,,,,
192,179379,0,0,0,0,0,1,0,0
11,179399,10,14,,,,,,
192,179409,0,0,0,0,0,1,0,0
12,179424,3,17,,,,,,
192,179439,0,0,0,0,0,1,0,0
11,179449,8,71,,,,,,
15,179449,1,,,,,,,
192,179469,0,0,0,0,0,1,0,0
12,179499,3,18,,,,,,
11,179499,1,5,,,,,,
192,179500,0,0,0,0,0,1,0,0
192,179529,0,0,0,0,0,1,0,0
192,179549,0,0,0,0,0,0,0,0
11,179550,0,0,,,,,,
15,179550,1,,,,,,,
192,179559,0,0,0,0,0,1,0,0
12,179574,3,17,,,,,,
192,179589,0,0,0,0,0,1,0,0
192,179599,0,0,0,0,1,0,0,0
11,179600,0,72,,,,,,
192,179619,0,0,0,0,0,1,0,0
192,179649,0,0,0,0,0,1,0,0
11,179650,0,20,,,,,,
12,179650,3,17,,,,,,
15,179650,1,,,,,,,
192,179651,0,0,0,0,0,0,0,0
192,179679,0,0,0,0,0,1,0,0
11,179699,0,34,,,,,,
192,179709,0,0,0,0,0,1,0,0
12,179724,3,17,,,,,,
192,179739,0,0,0,0,0,1,0,0
11,179749,0,40,,,,,,
15,179749,1,,,,,,,
192,179769,0,0,0,0,0,1,0,0
12,179799,3,18,,,,,,
11,179799,0,40,,,,,,
192,179800,0,0,0,0,0,1,0,0
192,179829,0,0,0,0,0,1,0,0
15,179849,1,,,,,,,
11,179849,0,39,,,,,,
192,179859,0,0,0,0,0,1,0,0
12,179874,3,18,,,,,,
192,179889,0,0,0,0,0,1,0,0
11,179899,0,39,,,,,,
192,179919,0,0,0,0,0,1,0,0
12,179949,3,18,,,,,,
11,179949,0,36,,,,,,
15,179950,1,,,,,,,
192,179950,0,0,0,0,0,1,0,0
192,179979,0,0,0,0,0,1,0,0
192,179999,0,0,0,0,1,0,0,0
11,180000,0,41,,,,,,
192,180009,0,0,0,0,0,1,0,0
12,180024,3,18,,,,,,
192,180039,0,0,0,0,0,1,0,0
192,180049,0,0,0,0,0,0,0,0
11,180050,0,40,,,,,,
15,180050,1,,,,,,,
192,180069,0,0,0,0,0,1,0,0
192,180099,0,0,0,0,0,1,0,0
11,180100,0,40,,,,,,
12,180100,3,18,,,,,,
192,180129,0,0,0,0,0,1,0,0
11,180149,0,40,,,,,,
15,180149,1,,,,,,,
192,180159,0,0,0,0,0,1,0,0
12,180174,3,17,,,,,,
192,180189,0,0,0,0,0,1,0,0
192,180199,0,0,0,0,1,0,0,0
11,180200,0,42,,,,,,
192,180219,0,0,0,0,0,1,0,0
15,180249,1,,,,,,,
11,180249,0,41,,,,,,
12,180250,3,18,,,,,,
192,180250,0,0,0,0,0,1,0,0
192,180279,0,0,0,0,0,1,0,0
192,180299,0,0,0,0,0,0,0,0
11,180300,0,39,,,,,,
192,180309,0,0,0,0,0,1,0,0
12,180324,3,18,,,,,,
192,180339,0,0,0,0,0,1,0,0
11,180349,0,40,,,,,,
15,180349,1,,,,,,,
192,180369,0,0,0,0,0,1,0,0
12,180399,3,18,,,,,,
11,180399,0,40,,,,,,
192,180400,0,0,0,0,0,1,0,0
192,180429,0,0,0,0,0,1,0,0
11,180449,0,40,,,,,,
15,180449,1,,,,,,,
192,180459,0,0,0,0,0,1,0,0
12,180474,3,17,,,,,,
192,180489,0,0,0,0,0,1,0,0
11,180499,0,39,,,,,,
192,180519,0,0,0,0,0,1,0,0
15,180549,1,,,,,,,
11,180549,0,40,,,,,,
12,180550,3,18,,,,,,
192,180550,0,0,0,0,0,1,0,0
192,180579,0,0,0,0,0,1,0,0
11,180599,0,39,,,,,,
192,180609,0,0,0,0,0,1,0,0
12,180624,3,18,,,,,,
192,180639,0,0,0,0,0,1,0,0
11,180649,0,40,,,,,,
15,180649,1,,,,,,,
192,180669,0,0,0,0,0,1,0,0
192,180699,0,0,0,0,0,1,0,0
11,180700,0,39,,,,,,
12,180700,3,18,,,,,,
192,180729,0,0,0,0,0,1,0,0
192,180749,0,0,0,0,1,0,0,0
11,180750,0,41,,,,,,
15,180750,1,,,,,,,
192,180759,0,0,0,0,0,1,0,0
12,180774,3,18,,,,,,
192,180789,0,0,0,0,0,1,0,0
11,180799,0,41,,,,,,
192,180819,0,0,0,0,0,1,0,0
12,180849,3,18,,,,,,
11,180849,0,41,,,,,,
15,180850,1,,,,,,,
192,180850,0,0,0,0,0,1,0,0
192,180879,0,0,0,0,0,1,0,0
11,180899,0,41,,,,,,
192,180909,0,0,0,0,0,1,0,0
12,180924,3,18,,,,,,
192,180939,0,0,0,0,0,1,0,0
11,180949,0,42,,,,,,
15,180949,1,,,,,,,
192,180969,0,0,0,0,0,1,0,0
192,180999,0,0,0,0,0,1,0,0
11,181000,0,42,,,,,,
12,181000,3,17,,,,,,
192,181029,0,0,0,0,0,1,0,0
192,181049,0,0,0,0,0,0,0,0
11,181050,0,39,,,,,,
15,181050,1,,,,,,,
192,181059,0,0,0,0,0,1,0,0
12,181074,3,18,,,,,,
192,181089,0,0,0,0,0,1,0,0
11,181099,0,40,,,,,,
192,181119,0,0,0,0,0,1,0,0
192,181149,0,0,0,0,0,1,0,0
11,181150,0,42,,,,,,
12,181150,3,17,,,,,,
15,181150,1,,,,,,,
192,181151,0,0,0,0,1,0,0,0
192,181179,0,0,0,0,0,1,0,0
11,181199,0,41,,,,,,
192,181209,0,0,0,0,0,1,0,0
12,181224,3,17,,,,,,
192,181239,0,0,0,0,0,1,0,0
15,181249,1,,,,,,,
11,181249,0,41,,,,,,
192,181269,0,0,0,0,0,1,0,0
192,181299,0,0,0,0,0,1,0,0
11,181300,0,42,,,,,,
12,181300,3,18,,,,,,
192,181329,0,0,0,0,0,1,0,0
192,181349,0,0,0,0,0,0,0,0
11,181350,0,38,,,,,,
15,181350,1,,,,,,,
192,181359,0,0,0,0,0,1,0,0
12,181374,3,18,,,,,,
192,181389,0,0,0,0,0,1,0,0
192,181399,0,0,0,0,1,0,0,0
11,181400,0,42,,,,,,
192,181419,0,0,0,0,0,1,0,0
192,181449,0,0,0,0,0,1,0,0
11,181450,0,42,,,,,,
12,181450,3,18,,,,,,
15,181450,1,,,,,,,
192,181479,0,0,0,0,0,1,0,0
192,181499,0,0,0,0,0,0,0,0
11,181500,0,40,,,,,,
192,181509,0,0,0,0,0,1,0,0
12,181524,3,18,,,,,,
192,181539,0,0,0,0,0,1,0,0
11,181549,0,40,,,,,,
15,181549,1,,,,,,,
192,181569,0,0,0,0,0,1,0,0
192,181599,0,0,0,0,0,1,0,0
11,181600,0,40,,,,,,
12,181600,3,18,,,,,,
192,181629,0,0,0,0,0,1,0,0
192,181649,0,0,0,0,1,0,0,0
11,181650,0,41,,,,,,
15,181650,1,,,,,,,
192,181659,0,0,0,0,0,1,0,0
12,181674,3,18,,,,,,
192,181689,0,0,0,0,0,1,0,0
11,181699,0,44,,,,,,
192,181719,0,0,0,0,0,1,0,0
192,181749,0,0,0,0,0,1,0,0
11,181750,0,37,,,,,,
12,181750,3,18,,,,,,
15,181750,1,,,,,,,
192,181751,0,0,0,0,0,0,0,0
192,181779,0,0,0,0,0,1,0,0
11,181799,0,39,,,,,,
192,181809,0,0,0,0,0,1,0,0
12,181824,3,18,,,,,,
192,181839,0,0,0,0,0,1,0,0
192,181849,0,0,0,0,1,0,0,0
11,181850,0,45,,,,,,
15,181850,1,,,,,,,
192,181869,0,0,0,0,0,1,0,0
192,181899,0,0,0,0,0,0,0,0
11,181900,0,39,,,,,,
12,181900,3,18,,,,,,
192,181900,0,0,0,0,0,1,0,0
192,181929,0,0,0,0,0,1,0,0
192,181949,0,0,0,0,1,0,0,0
11,181950,0,42,,,,,,
15,181950,1,,,,,,,
192,181959,0,0,0,0,0,1,0,0
12,181974,3,18,,,,,,
192,181989,116,0,0,0,0,1,0,0
11,181999,0,41,,,,,,
192,182019,214,0,0,0,0,1,0,0
192,182049,18,1,0,0,0,1,0,0
11,182050,0,40,,,,,,
12,182050,3,17,,,,,,
15,182050,1,,,,,,,
192,182051,0,0,0,0,0,0,0,0
192,182079,57,1,0,0,0,1,0,0
192,182099,0,0,0,0,1,0,0,0
11,182100,0,42,,,,,,
192,182109,103,1,0,0,0,1,0,0
12,182124,3,17,,,,,,
192,182139,255,1,0,0,0,1,0,0
192,182149,0,0,0,0,0,0,0,0
11,182150,0,40,,,,,,
15,182150,1,,,,,,,
192,182169,252,2,0,0,0,1,0,0
192,182199,109,3,0,0,0,1,0,0
11,182200,0,43,,,,,,
12,182200,3,17,,,,,,
192,182200,0,0,0,0,1,0,0,0
192,182229,114,3,0,0,0,1,0,0
11,182249,0,41,,,,,,
15,182249,1,,,,,,,
192,182259,114,3,0,0,0,1,0,0
12,182274,3,18,,,,,,
192,182289,114,3,0,0,0,1,0,0
11,182299,0,41,,,,,,
192,182319,139,3,0,0,0,1,0,0
192,182349,213,3,0,0,0,1,0,0
11,182350,0,40,,,,,,
12,182350,3,18,,,,,,
15,182350,1,,,,,,,
192,182351,0,0,0,0,0,0,0,0
192,182379,94,4,0,0,0,1,0,0
11,182399,0,40,,,,,,
192,182409,250,4,0,0,0,1,0,0
12,182424,3,17,,,,,,
192,182439,82,5,0,0,0,1,0,0
11,182449,0,40,,,,,,
15,182449,1,,,,,,,
192,182469,106,5,0,0,0,1,0,0
192,182499,0,0,0,0,1,0,0,0
11,182500,0,42,,,,,,
12,182500,3,17,,,,,,
192,182500,109,5,0,0,0,1,0,0
192,182529,106,5,0,0,0,1,0,0
192,182549,0,0,0,0,0,0,0,0
11,182550,0,37,,,,,,
15,182550,1,,,,,,,
192,182559,124,5,0,0,0,1,0,0
12,182574,3,18,,,,,,
192,182589,154,5,0,0,0,1,0,0
192,182599,0,0,0,0,1,0,0,0
11,182600,0,42,,,,,,
192,182619,2,6,0,0,0,1,0,0
11,182649,0,41,,,,,,
12,182649,3,18,,,,,,
15,182650,1,,,,,,,
192,182650,176,6,0,0,0,1,0,0
192,182679,88,7,0,0,0,1,0,0
192,182699,0,0,0,0,0,0,0,0
11,182700,0,40,,,,,,
192,182709,251,7,0,0,0,1,0,0
12,182724,3,17,,,,,,
192,182739,76,8,0,0,0,1,0,0
11,182749,0,39,,,,,,
15,182749,1,,,,,,,
192,182769,89,8,0,0,0,1,0,0
12,182799,3,18,,,,,,
11,182799,0,40,,,,,,
192,182800,89,8,0,0,0,1,0,0
192,182829,95,8,0,0,0,1,0,0
15,182849,1,,,,,,,
11,182849,0,38,,,,,,
192,182859,105,8,0,0,0,1,0,0
12,182874,3,18,,,,,,
192,182889,118,8,0,0,0,1,0,0
11,182899,0,39,,,,,,
192,182919,131,8,0,0,0,1,0,0
11,182949,0,38,,,,,,
12,182949,3,18,,,,,,
15,182950,1,,,,,,,
192,182950,138,8,0,0,0,1,0,0
192,182979,138,8,0,0,0,1,0,0
192,182999,0,0,0,0,1,0,0,0
11,183000,0,41,,,,,,
192,183009,138,8,0,0,0,1,0,0
12,183024,3,18,,,,,,
192,183039,143,8,0,0,0,1,0,0
192,183049,0,0,0,0,0,0,0,0
11,183050,0,38,,,,,,
15,183050,1,,,,,,,
192,183069,143,8,0,0,0,1,0,0
192,183099,141,8,0,0,0,1,0,0
11,183100,0,39,,,,,,
12,183100,3,18,,,,,,
192,183129,135,8,0,0,0,1,0,0
15,183149,1,,,,,,,
11,183149,0,41,,,,,,
192,183150,0,0,0,0,1,0,0,0
192,183159,131,8,0,0,0,1,0,0
12,183174,3,17,,,,,,
192,183189,120,8,0,0,0,1,0,0
192,183199,0,0,0,0,0,0,0,0
11,183200,0,40,,,,,,
192,183219,42,8,0,0,0,1,0,0
15,183249,1,,,,,,,
11,183249,0,44,,,,,,
12,183250,3,18,,,,,,
192,183250,161,7,0,0,0,1,0,0
192,183251,0,0,0,0,1,0,0,0
192,183279,4,7,0,0,0,1,0,0
11,183299,0,41,,,,,,
192,183309,104,6,0,0,0,1,0,0
12,183324,3,17,,,,,,
192,183339,223,5,0,0,0,1,0,0
11,183349,0,41,,,,,,
15,183349,1,,,,,,,
192,183369,70,5,0,0,0,1,0,0
192,183399,181,4,0,0,0,1,0,0
11,183400,0,38,,,,,,
12,183400,3,18,,,,,,
192,183400,0,0,0,0,0,0,0,0
192,183429,54,4,0,0,0,1,0,0
192,183449,0,0,0,0,1,0,0,0
11,183450,0,42,,,,,,
15,183450,1,,,,,,,
192,183459,188,3,0,0,0,1,0,0
12,183474,3,18,,,,,,
192,183489,44,3,0,0,0,1,0,0
192,183499,0,0,0,0,0,0,0,0
11,183500,0,39,,,,,,
192,183519,154,2,0,0,0,1,0,0
192,183549,19,2,0,0,0,1,0,0
11,183550,0,39,,,,,,
12,183550,3,17,,,,,,
15,183550,1,,,,,,,
192,183579,158,1,0,0,0,1,0,0
11,183599,0,39,,,,,,
192,183609,55,1,0,0,0,1,0,0
12,183624,3,18,,,,,,
192,183639,212,0,0,0,0,1,0,0
11,183649,0,39,,,,,,
15,183649,1,,,,,,,
192,183669,194,0,0,0,0,1,0,0
192,183699,196,0,0,0,0,1,0,0
11,183700,0,40,,,,,,
12,183700,3,18,,,,,,
192,183729,196,0,0,0,0,1,0,0
11,183749,0,39,,,,,,
15,183749,1,,,,,,,
192,183759,62,1,0,0,0,1,0,0
12,183774,3,18,,,,,,
192,183789,210,1,0,0,0,1,0,0
11,183799,0,40,,,,,,
192,183819,50,2,0,0,0,1,0,0
11,183849,0,40,,,,,,
12,183849,3,18,,,,,,
15,183850,1,,,,,,,
192,183850,130,2,0,0,0,1,0,0
192,183879,5,3,0,0,0,1,0,0
11,183899,0,40,,,,,,
192,183909,181,3,0,0,0,1,0,0
12,183924,3,18,,,,,,
192,183939,101,4,0,0,0,1,0,0
11,183949,0,39,,,,,,
15,183949,1,,,,,,,
192,183969,253,4,0,0,0,1,0,0
192,183999,116,5,0,0,0,1,0,0
11,184000,0,38,,,,,,
12,184000,3,18,,,,,,
192,184029,217,5,0,0,0,1,0,0
15,184049,1,,,,,,,
11,184049,0,42,,,,,,
192,184050,0,0,0,0,1,0,0,0
192,184059,64,6,0,0,0,1,0,0
12,184074,3,17,,,,,,
192,184089,155,6,0,0,0,1,0,0
192,184099,0,0,0,0,0,0,0,0
11,184100,0,39,,,,,,
192,184119,222,6,0,0,0,1,0,0
15,184149,1,,,,,,,
11,184149,0,43,,,,,,
12,184150,3,18,,,,,,
192,184150,33,7,0,0,0,1,0,0
192,184151,0,0,0,0,1,0,0,0
192,184179,107,7,0,0,0,1,0,0
192,184199,0,0,0,0,0,0,0,0
11,184200,0,38,,,,,,
192,184209,169,7,0,0,0,1,0,0
12,184224,3,18,,,,,,
192,184239,234,7,0,0,0,1,0,0
11,184249,0,40,,,,,,
15,184249,1,,,,,,,
192,184269,32,8,0,0,0,1,0,0
12,184299,3,18,,,,,,
11,184299,0,39,,,,,,
192,184300,50,8,0,0,0,1,0,0
192,184329,53,8,0,0,0,1,0,0
15,184349,1,,,,,,,
11,184349,0,37,,,,,,
192,184359,56,8,0,0,0,1,0,0
12,184374,3,18,,,,,,
192,184389,53,8,0,0,0,1,0,0
11,184399,0,38,,,,,,
192,184419,53,8,0,0,0,1,0,0
11,184449,0,38,,,,,,
12,184449,3,16,,,,,,
15,184450,1,,,,,,,
192,184450,46,8,0,0,0,1,0,0
192,184479,228,7,0,0,0,1,0,0
11,184499,0,40,,,,,,
192,184509,106,7,0,0,0,1,0,0
12,184524,3,17,,,,,,
192,184539,219,6,0,0,0,1,0,0
11,184549,0,39,,,,,,
15,184549,1,,,,,,,
192,184569,102,6,0,0,0,1,0,0
192,184599,192,5,0,0,0,1,0,0
11,184600,0,38,,,,,,
12,184600,3,17,,,,,,
192,184629,32,5,0,0,0,1,0,0
11,184649,0,38,,,,,,
15,184649,1,,,,,,,
192,184659,124,4,0,0,0,1,0,0
12,184674,3,18,,,,,,
192,184689,209,3,0,0,0,1,0,0
11,184699,0,40,,,,,,
192,184719,21,3,0,0,0,1,0,0
192,184749,0,0,0,0,1,0,0,0
11,184750,0,42,,,,,,
12,184750,3,17,,,,,,
15,184750,1,,,,,,,
192,184751,35,2,0,0,0,1,0,0
192,184779,10,1,0,0,0,1,0,0
192,184799,0,0,0,0,0,0,0,0
11,184800,0,39,,,,,,
192,184809,0,0,0,0,0,1,0,0
12,184824,3,18,,,,,,
192,184839,0,0,0,0,0,1,0,0
192,184849,0,0,0,0,1,0,0,0
11,184850,0,43,,,,,,
15,184850,1,,,,,,,
192,184869,0,0,0,0,0,1,0,0
192,184899,0,0,0,0,0,1,0,0
11,184900,0,37,,,,,,
12,184900,3,17,,,,,,
192,184900,0,0,0,0,0,0,0,0
192,184929,0,0,0,0,0,1,0,0
192,184949,0,0,0,0,1,0,0,0
11,184950,0,41,,,,,,
15,184950,1,,,,,,,
192,184959,0,0,0,0,0,1,0,0
12,184974,3,17,,,,,,
192,184989,0,0,0,0,0,1,0,0
11,184999,0,41,,,,,,
192,185019,0,0,0,0,0,1,0,0
192,185049,0,0,0,0,0,1,0,0
11,185050,0,39,,,,,,
12,185050,3,18,,,,,,
15,185050,1,,,,,,,
192,185051,0,0,0,0,0,0,0,0
192,185079,0,0,0,0,0,1,0,0
11,185099,0,40,,,,,,
192,185109,116,0,0,0,0,1,0,0
12,185124,3,18,,,,,,
192,185139,31,1,0,0,0,1,0,0
192,185149,0,0,0,0,1,0,0,0
11,185150,0,41,,,,,,
15,185150,1,,,,,,,
192,185169,9,2,0,0,0,1,0,0
192,185199,34,3,0,0,0,1,0,0
11,185200,0,39,,,,,,
12,185200,3,17,,,,,,
192,185200,0,0,0,0,0,0,0,0
192,185229,14,4,0,0,0,1,0,0
192,185249,0,0,0,0,1,0,0,0
11,185250,0,43,,,,,,
15,185250,1,,,,,,,
192,185259,190,4,0,0,0,1,0,0
12,185274,3,18,,,,,,
192,185289,35,5,0,0,0,1,0,0
192,185299,0,0,0,0,0,0,0,0
11,185300,0,37,,,,,,
192,185319,129,5,0,0,0,1,0,0
192,185349,215,5,0,0,0,1,0,0
11,185350,0,37,,,,,,
12,185350,3,17,,,,,,
15,185350,1,,,,,,,
192,185379,64,6,0,0,0,1,0,0
11,185399,0,38,,,,,,
192,185409,212,6,0,0,0,1,0,0
12,185424,3,17,,,,,,
192,185439,132,7,0,0,0,1,0,0
11,185449,0,38,,,,,,
15,185449,1,,,,,,,
192,185469,11,8,0,0,0,1,0,0
192,185499,97,8,0,0,0,1,0,0
11,185500,0,39,,,,,,
12,185500,3,18,,,,,,
192,185529,105,8,0,0,0,1,0,0
192,185549,0,0,0,0,1,0,0,0
11,185550,0,41,,,,,,
15,185550,1,,,,,,,
192,185559,105,8,0,0,0,1,0,0
12,185574,3,18,,,,,,
192,185589,105,8,0,0,0,1,0,0
192,185599,0,0,0,0,0,0,0,0
11,185600,0,39,,,,,,
192,185619,102,8,0,0,0,1,0,0
12,185649,3,18,,,,,,
11,185649,0,40,,,,,,
15,185650,1,,,,,,,
192,185650,102,8,0,0,0,1,0,0
192,185679,97,8,0,0,0,1,0,0
192,185699,0,0,0,0,1,0,0,0
11,185700,0,42,,,,,,
192,185709,78,8,0,0,0,1,0,0
12,185724,3,17,,,,,,
192,185739,233,7,0,0,0,1,0,0
11,185749,0,41,,,,,,
15,185749,1,,,,,,,
192,185769,80,7,0,0,0,1,0,0
192,185799,199,6,0,0,0,1,0,0
11,185800,0,41,,,,,,
12,185800,3,17,,,,,,
192,185829,50,6,0,0,0,1,0,0
15,185849,1,,,,,,,
11,185849,0,40,,,,,,
192,185850,0,0,0,0,0,0,0,0
192,185859,179,5,0,0,0,1,0,0
12,185874,3,17,,,,,,
192,185889,70,5,0,0,0,1,0,0
11,185899,0,40,,,,,,
192,185919,220,4,0,0,0,1,0,0
12,185949,3,17,,,,,,
11,185949,0,36,,,,,,
15,185950,1,,,,,,,
192,185950,90,4,0,0,0,1,0,0
192,185979,204,3,0,0,0,1,0,0
11,185999,0,39,,,,,,
192,186009,10,3,0,0,0,1,0,0
12,186024,3,17,,,,,,
192,186039,6,2,0,0,0,1,0,0
11,186049,0,40,,,,,,
15,186049,1,,,,,,,
192,186069,13,1,0,0,0,1,0,0
192,186099,0,0,0,0,0,1,0,0
11,186100,0,40,,,,,,
12,186100,3,18,,,,,,
192,186129,0,0,0,0,0,1,0,0
192,186149,0,0,0,0,1,0,0,0
11,186150,0,41,,,,,,
15,186150,1,,,,,,,
192,186159,0,0,0,0,0,1,0,0
12,186174,3,17,,,,,,
192,186189,0,0,0,0,0,1,0,0
192,186199,0,0,0,0,0,0,0,0
11,186200,0,40,,,,,,
192,186219,0,0,0,0,0,1,0,0
12,186249,3,17,,,,,,
11,186249,0,38,,,,,,
15,186250,1,,,,,,,
192,186250,0,0,0,0,0,1,0,0
192,186279,0,0,0,0,0,1,0,0
11,186299,0,39,,,,,,
192,186309,0,0,0,0,0,1,0,0
12,186324,3,17,,,,,,
192,186339,0,0,0,0,0,1,0,0
15,186349,1,,,,,,,
11,186349,0,38,,,,,,
192,186369,0,0,0,0,0,1,0,0
11,186399,0,40,,,,,,
12,186399,3,18,,,,,,
192,186400,0,0,0,0,0,1,0,0
192,186429,0,0,0,0,0,1,0,0
11,186449,0,40,,,,,,
15,186449,1,,,,,,,
192,186459,0,0,0,0,0,1,0,0
12,186474,3,17,,,,,,
192,186489,0,0,0,0,0,1,0,0
11,186499,0,40,,,,,,
192,186519,0,0,0,0,0,1,0,0
192,186549,0,0,0,0,0,1,0,0
11,186550,0,39,,,,,,
12,186550,3,17,,,,,,
15,186550,1,,,,,,,
192,186579,0,0,0,0,0,1,0,0
11,186599,0,39,,,,,,
192,186609,0,0,0,0,0,1,0,0
12,186624,3,17,,,,,,
192,186639,0,0,0,0,0,1,0,0
11,186649,0,39,,,,,,
15,186649,1,,,,,,,
192,186669,0,0,0,0,0,1,0,0
12,186699,3,18,,,,,,
11,186699,0,40,,,,,,
192,186700,0,0,0,0,0,1,0,0
192,186729,0,0,0,0,0,1,0,0
15,186749,1,,,,,,,
11,186749,0,40,,,,,,
192,186759,0,0,0,0,0,1,0,0
12,186774,3,18,,,,,,
192,186789,0,0,0,0,0,1,0,0
11,186799,0,39,,,,,,
192,186819,0,0,0,0,0,1,0,0
11,186849,0,39,,,,,,
12,186849,3,18,,,,,,
15,186850,1,,,,,,,
192,186850,0,0,0,0,0,1,0,0
192,186879,0,0,0,0,0,1,0,0
192,186899,0,0,0,0,1,0,0,0
11,186900,0,41,,,,,,
192,186909,0,0,0,0,0,1,0,0
12,186924,3,17,,,,,,
192,186939,0,0,0,0,0,1,0,0
192,186949,0,0,0,0,0,0,0,0
11,186950,0,40,,,,,,
15,186950,1,,,,,,,
192,186969,0,0,0,0,0,1,0,0
192,186999,0,0,0,0,0,1,0,0
11,187000,0,40,,,,,,
12,187000,3,17,,,,,,
192,187029,0,0,0,0,0,1,0,0
15,187049,1,,,,,,,
11,187049,0,40,,,,,,
192,187059,0,0,0,0,0,1,0,0
12,187074,3,17,,,,,,
192,187089,0,0,0,0,0,1,0,0
192,187099,0,0,0,0,1,0,0,0
11,187100,0,41,,,,,,
192,187119,0,0,0,0,0,1,0,0
15,187149,1,,,,,,,
11,187149,0,37,,,,,,
12,187150,3,18,,,,,,
192,187150,0,0,0,0,0,1,0,0
192,187151,0,0,0,0,0,0,0,0
192,187179,0,0,0,0,0,1,0,0
11,187199,0,38,,,,,,
192,187209,0,0,0,0,0,1,0,0
12,187224,3,17,,,,,,
192,187239,0,0,0,0,0,1,0,0
11,187249,0,40,,,,,,
15,187249,1,,,,,,,
192,187269,0,0,0,0,0,1,0,0
192,187299,0,0,0,0,0,1,0,0
11,187300,0,38,,,,,,
12,187300,3,18,,,,,,
192,187329,0,0,0,0,0,1,0,0
11,187349,0,37,,,,,,
15,187349,1,,,,,,,
192,187359,0,0,0,0,0,1,0,0
12,187374,3,18,,,,,,
192,187389,0,0,0,0,0,1,0,0
11,187399,0,39,,,,,,
192,187419,0,0,0,0,0,1,0,0
12,187449,3,17,,,,,,
11,187449,0,40,,,,,,
15,187450,1,,,,,,,
192,187450,0,0,0,0,0,1,0,0
192,187479,0,0,0,0,0,1,0,0
11,187499,0,38,,,,,,
192,187509,0,0,0,0,0,1,0,0
12,187524,3,17,,,,,,
192,187539,0,0,0,0,0,1,0,0
15,187549,1,,,,,,,
11,187549,0,36,,,,,,
192,187569,0,0,0,0,0,1,0,0
11,187599,0,40,,,,,,
12,187599,3,18,,,,,,
192,187600,0,0,0,0,0,1,0,0
192,187629,0,0,0,0,0,1,0,0
11,187649,0,38,,,,,,
15,187649,1,,,,,,,
192,187659,0,0,0,0,0,1,0,0
12,187674,3,18,,,,,,
192,187689,0,0,0,0,0,1,0,0
11,187699,0,38,,,,,,
192,187719,0,0,0,0,0,1,0,0
192,187749,0,0,0,0,0,1,0,0
11,187750,0,40,,,,,,
12,187750,3,18,,,,,,
15,187750,1,,,,,,,
192,187779,0,0,0,0,0,1,0,0
11,187799,0,40,,,,,,
192,187809,0,0,0,0,0,1,0,0
12,187824,3,17,,,,,,
192,187839,0,0,0,0,0,1,0,0
11,187849,0,40,,,,,,
15,187849,1,,,,,,,
192,187869,0,0,0,0,0,1,0,0
12,187899,3,17,,,,,,
11,187899,0,38,,,,,,
192,187900,0,0,0,0,0,1,0,0
192,187929,0,0,0,0,0,1,0,0
192,187949,0,0,0,0,1,0,0,0
11,187950,0,42,,,,,,
